cache_file,requested_block_height,size_bytes,sha256,inferred_endpoint,consumer
raw_stage_cache/productscience_inference_inference_epoch_group_data_268__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.5d176cfc86ac13d6.json,latest,50070,c38719e275a6b681c9bb8206333db0f8e3443ae654b17b6e3d76308df5d485c7,/productscience/inference/inference/epoch_group_data/268?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_268__model_id_moonshotai_2FKimi-K2.6.1f5fc2ee55c5d706.json,latest,22448,a5f34935c5fcdfbdb06472dbe02f4afa56276671488250d446ca9f7ca13071e6,/productscience/inference/inference/epoch_group_data/268?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_268__model_id_moonshotai_2FKimi-K2.6.ba3dc995d67f77ff.json,latest,22448,a5f34935c5fcdfbdb06472dbe02f4afa56276671488250d446ca9f7ca13071e6,/productscience/inference/inference/epoch_group_data/268?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_269__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.0162d75b71ab37fa.json,latest,42722,bbeccecd3061ce608bcccadb2eacf93f7e157dd2a04f56d07bd17e02160b3075,/productscience/inference/inference/epoch_group_data/269?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_269__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.dcdaade33327a1e9.json,latest,42722,bbeccecd3061ce608bcccadb2eacf93f7e157dd2a04f56d07bd17e02160b3075,/productscience/inference/inference/epoch_group_data/269?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_269__model_id_moonshotai_2FKimi-K2.6.50ed40e5e5480c0f.json,latest,28197,bf6e59fd83f93b2774f0d6cbb102fe3111236267789401c3de92d9d7efde24ec,/productscience/inference/inference/epoch_group_data/269?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_269__model_id_moonshotai_2FKimi-K2.6.a3eb19a659a123df.json,latest,28197,bf6e59fd83f93b2774f0d6cbb102fe3111236267789401c3de92d9d7efde24ec,/productscience/inference/inference/epoch_group_data/269?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_271__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.21bf23106284cfba.json,latest,41754,e65330d9dd6852a1f17568fa49b1bdf7c7fd3ac051fa1e8c110413be787cd9ec,/productscience/inference/inference/epoch_group_data/271?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_271__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.6f675f92981081cb.json,latest,41754,e65330d9dd6852a1f17568fa49b1bdf7c7fd3ac051fa1e8c110413be787cd9ec,/productscience/inference/inference/epoch_group_data/271?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_271__model_id_moonshotai_2FKimi-K2.6.0482254781f295e7.json,latest,26753,48e9ca10b981e413436f58f8052067ac04ea83b80adfcd9c7d9e52547326c549,/productscience/inference/inference/epoch_group_data/271?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_271__model_id_moonshotai_2FKimi-K2.6.88dd1b71039bfe48.json,latest,26753,48e9ca10b981e413436f58f8052067ac04ea83b80adfcd9c7d9e52547326c549,/productscience/inference/inference/epoch_group_data/271?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_272__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.9fdfc437e880d006.json,latest,41801,d71561801571759f3b5de33772a3a0bd70ae1d7da1e840cc30fbf4b17cb4d5de,/productscience/inference/inference/epoch_group_data/272?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_272__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.a0121dc9af8f59f1.json,latest,41801,d71561801571759f3b5de33772a3a0bd70ae1d7da1e840cc30fbf4b17cb4d5de,/productscience/inference/inference/epoch_group_data/272?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_272__model_id_moonshotai_2FKimi-K2.6.78a4954437be37a8.json,latest,26780,b13d432222050f33e0ce8a1a1ffe1c37312266953a2a06b6dfff8ad4f1d94ad6,/productscience/inference/inference/epoch_group_data/272?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_272__model_id_moonshotai_2FKimi-K2.6.b527dbe5ece4efd0.json,latest,26780,b13d432222050f33e0ce8a1a1ffe1c37312266953a2a06b6dfff8ad4f1d94ad6,/productscience/inference/inference/epoch_group_data/272?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_273__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.21b398dc6738dd82.json,latest,43541,6e81a0fbd329583344f0c1f6b876b01cd38846ff3e5e36b4acd904251ccfe064,/productscience/inference/inference/epoch_group_data/273?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_273__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.5f24f453dff1fdc8.json,latest,43541,6e81a0fbd329583344f0c1f6b876b01cd38846ff3e5e36b4acd904251ccfe064,/productscience/inference/inference/epoch_group_data/273?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_273__model_id_moonshotai_2FKimi-K2.6.04aefeb4b89f8a5b.json,latest,33688,2a2d1c8304606d3d5d01e37d5c9678524080dfff098ed4ad2e6591c05aff9919,/productscience/inference/inference/epoch_group_data/273?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_273__model_id_moonshotai_2FKimi-K2.6.e158d9c94526483b.json,latest,33688,2a2d1c8304606d3d5d01e37d5c9678524080dfff098ed4ad2e6591c05aff9919,/productscience/inference/inference/epoch_group_data/273?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_274__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.20d8294eae6a4046.json,latest,43517,7446cf3788cc957f9043af6d179b79365632bb817a5aa8eba418fd0864a7d2d5,/productscience/inference/inference/epoch_group_data/274?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_274__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.8285f5c6b5b0581b.json,latest,43517,7446cf3788cc957f9043af6d179b79365632bb817a5aa8eba418fd0864a7d2d5,/productscience/inference/inference/epoch_group_data/274?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_274__model_id_moonshotai_2FKimi-K2.6.94017bb78ee76084.json,latest,29035,6d6a40ff5b7fddce724272628487c33ddd1b89f4a316acb45773a66477a607e1,/productscience/inference/inference/epoch_group_data/274?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_274__model_id_moonshotai_2FKimi-K2.6.9eaecef9741602d1.json,latest,29035,6d6a40ff5b7fddce724272628487c33ddd1b89f4a316acb45773a66477a607e1,/productscience/inference/inference/epoch_group_data/274?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_275__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.18d8264c85b9be63.json,latest,44404,3125e75eab9fa8f2c5c7d4a127e4363a6377e2874b9be90e7efb7a0bcd3fa4d6,/productscience/inference/inference/epoch_group_data/275?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_275__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.e61352ae583394dd.json,latest,44404,3125e75eab9fa8f2c5c7d4a127e4363a6377e2874b9be90e7efb7a0bcd3fa4d6,/productscience/inference/inference/epoch_group_data/275?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_275__model_id_moonshotai_2FKimi-K2.6.f18907c497ff5e99.json,latest,30583,d52b417ee074e5584731e700b6ef75add7da968b5a8a646b38394b5faa317786,/productscience/inference/inference/epoch_group_data/275?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_275__model_id_moonshotai_2FKimi-K2.6.f411ec8b37465958.json,latest,30583,d52b417ee074e5584731e700b6ef75add7da968b5a8a646b38394b5faa317786,/productscience/inference/inference/epoch_group_data/275?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_276__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.07309872ef03f82e.json,latest,47415,120c59a263cb90a4481b29428252a58b3b2ec4a3ea399ea95de3085a23de1043,/productscience/inference/inference/epoch_group_data/276?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_276__model_id_Qwen_2FQwen3-235B-A22B-Instruct-2507-FP8.abeb88d23e141e69.json,latest,47415,120c59a263cb90a4481b29428252a58b3b2ec4a3ea399ea95de3085a23de1043,/productscience/inference/inference/epoch_group_data/276?model_id=Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_276__model_id_moonshotai_2FKimi-K2.6.2070c8c30b7a48a5.json,latest,30810,cfc489d0b4ad32c807ff7ebe18bf719140d0b176bf2e3b5b0a6ff9a6cf38db70,/productscience/inference/inference/epoch_group_data/276?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_epoch_group_data_276__model_id_moonshotai_2FKimi-K2.6.7ffccf344a87e456.json,latest,30810,cfc489d0b4ad32c807ff7ebe18bf719140d0b176bf2e3b5b0a6ff9a6cf38db70,/productscience/inference/inference/epoch_group_data/276?model_id=moonshotai/Kimi-K2.6,submission_validator_evidence;old_formula_replay;new_algorithm_replay
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4073650.bb440bb78df644c6.json,latest,344321,f4d13c02235e07a4918d8ff2716168c96402aa60fc72f638dcbffc8014992345,/productscience/inference/inference/poc_v2_validations_for_stage/4073650,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4075202.1046eb2860408b3b.json,latest,367879,ecbf95cd5d667c9b9742551031c50d3892ca2c08586edad8e43455723d51a64c,/productscience/inference/inference/poc_v2_validations_for_stage/4075202,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4102890.300b03b1b9b61b1f.json,latest,220037,d38a8ed68e2b065879046d04a11d6d5f1d1642033db3eb8c03c49f9e04b04f1e,/productscience/inference/inference/poc_v2_validations_for_stage/4102890,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4144898.8cf72deba8071f37.json,latest,228517,77cb294ad615a8650adb8608690ed7b51a3662fe4aaac4fe453220b1ac8d8f3c,/productscience/inference/inference/poc_v2_validations_for_stage/4144898,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4153434.ce19b4241379dca7.json,latest,299298,75e7f1ae8c344cbd3d20826e521c12742721906a1aecc97b062cc1f4060aba49,/productscience/inference/inference/poc_v2_validations_for_stage/4153434,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4164861.2cf7d68374e291c0.json,latest,281304,f138c3f592d178c29054afcbae53743c0dccc9ebfddd06b5d5b2f4b4f88f7cd8,/productscience/inference/inference/poc_v2_validations_for_stage/4164861,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4184386.c32b94a98b4b219c.json,latest,272950,82929d7591b43aba05354a430ad14a2d2fda1b0b71b6adece2f926f9ab66d5e6,/productscience/inference/inference/poc_v2_validations_for_stage/4184386,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4202293.cb79e97671d12538.json,latest,343366,76bb465899ad49a57c685a00e03a8d2662a9b8f5c50b4de37fcc2faffb5695be,/productscience/inference/inference/poc_v2_validations_for_stage/4202293,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4209686.c5136e8c73b334b9.json,latest,318652,3904397036a8557c17bbe531cda19c2e7cb04d6f84f6e4233f04461bee169584,/productscience/inference/inference/poc_v2_validations_for_stage/4209686,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4215427.300a54f50cf6db28.json,latest,336501,e23241ed14bbd0101e03d9242b231c19e551eb269d2c4e6de05e72cb9fbeaff9,/productscience/inference/inference/poc_v2_validations_for_stage/4215427,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4231815.6671b8cf5b0afe07.json,latest,332717,5c06e4aa24793531ce76e170be696abdd09954a6fbb968ba592865724bf54703,/productscience/inference/inference/poc_v2_validations_for_stage/4231815,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4232787.7b0ce7cdafab6ac5.json,latest,147250,b43d14219136d5bdd85eb342655d7c11a15213f41b77edd32c9cd6ee5214f6df,/productscience/inference/inference/poc_v2_validations_for_stage/4232787,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4258197.7ba798a61356b028.json,latest,299624,2b91c7b1d2d6427133639c1bd2a8a7b7270aa5ab1bca136019897f10841a6b22,/productscience/inference/inference/poc_v2_validations_for_stage/4258197,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4264130.ef1b8a66537210d2.json,latest,276391,1c05181101e6873a826721645e0c8479e0a14722cdeb0803807c67f4765792ad,/productscience/inference/inference/poc_v2_validations_for_stage/4264130,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4265965.77cd3eb076043d7e.json,latest,283389,41a8f88f754a10af3d77204ac5c3b15113481b1a7fdff9e40487e60da4d0c6b4,/productscience/inference/inference/poc_v2_validations_for_stage/4265965,submission_validator_evidence
raw_stage_cache/productscience_inference_inference_poc_v2_validations_for_stage_4267778.7bdb8d0495351a43.json,latest,273775,a7920a68e5f6868de02ab26238876e4ac0e2bc07c3d868b6f4e54fc4fcaa3cc3,/productscience/inference/inference/poc_v2_validations_for_stage/4267778,submission_validator_evidence
